Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
4uSkaU4Hy1U6JihJT7V9CN,"2SPt3i9sJKS1qiMQQQr9LS","Oasis2: Maps","Grey","Kweku Collins",2017-04-28,230945,23,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:15Z,"",0.569,0.544,4,-7.578,0,0.036,0.249,0.0271,0.108,0.0377,119.993,4
5xfXbSOJUcehMeKgyrNxwb,"2SPt3i9sJKS1qiMQQQr9LS","Dec. 25th","Grey","Kweku Collins",2017-04-28,132422,13,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:15Z,"",0.741,0.837,8,-4.432,1,0.231,0.147,0.00000131,0.102,0.66,80.011,1
03OI6MDzelZo0DqQJULXf7,"2SPt3i9sJKS1qiMQQQr9LS","The Continuation","Grey","Kweku Collins",2017-04-28,193508,7,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:16Z,"",0.481,0.661,10,-6.236,0,0.374,0.192,0.129,0.102,0.588,139.993,4
71mNLAZsr1frFhpCa3JI8G,"0OtigLoCgLYvXnMxbE5qH5","Renee","Legal Drug Money","Lost Boyz",1996,293866,51,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:16Z,"east coast hip hop,queens hip hop",0.783,0.457,4,-9.747,0,0.18,0.0442,0,0.121,0.539,91.996,4
12pC5zaEg3DBUCBxaAT0Fc,"3JhNCzhSMTxs9WLGJJxWOY","White Privilege","The Language of My World","Macklemore",2005-01-01,261346,28,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:17Z,"pop rap,seattle hip hop",0.385,0.85,0,-3.354,0,0.277,0.597,0.367,0.164,0.553,83.229,4
4WM1hvYr2NC6bQnQXcj3sH,"2aoFQUeHD1U7pL098lRsDU,5LhTec3c7dcqBvpLRWbMcf,2pAWfrd7WFF3XhVt9GooDL","Meat Grinder","Madvillainy","Madvillain,Madlib,MF DOOM",2004-03-24,131866,68,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:17Z,"abstract hip hop,alternative hip hop,hip hop,psychedelic hip hop,instrumental hip hop,east coast hip hop,rap",0.571,0.717,6,-8.333,1,0.336,0.359,0.00000312,0.797,0.881,87.54,4
21O0XXPEWPtePt5RMY93Ob,"2aoFQUeHD1U7pL098lRsDU,5LhTec3c7dcqBvpLRWbMcf,2pAWfrd7WFF3XhVt9GooDL","All Caps","Madvillainy","Madvillain,Madlib,MF DOOM",2004-03-24,130479,71,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:18Z,"abstract hip hop,alternative hip hop,hip hop,psychedelic hip hop,instrumental hip hop,east coast hip hop,rap",0.358,0.889,1,-8.045,1,0.335,0.266,0.0000146,0.172,0.666,85.61,4
1IM5em8ceA9Ukorn9xf19w,"2aoFQUeHD1U7pL098lRsDU,5LhTec3c7dcqBvpLRWbMcf,2pAWfrd7WFF3XhVt9GooDL","Rhinestone Cowboy","Madvillainy","Madvillain,Madlib,MF DOOM",2004-03-24,239826,52,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:18Z,"abstract hip hop,alternative hip hop,hip hop,psychedelic hip hop,instrumental hip hop,east coast hip hop,rap",0.31,0.692,0,-7.227,1,0.249,0.298,0.00158,0.321,0.404,142.388,3
1RZwfy4hD9ixk4XcIQpyW1,"1wo9h8DP7M0M1orKuGZgWv","Good Ol Love","A Long Hot Summer","Masta Ace",2004-08-03,226866,44,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:19Z,"east coast hip hop",0.61,0.75,1,-5.811,1,0.146,0.201,0,0.946,0.627,95.048,4
44oOAYlBnMLNZlFa3ZWXVb,"2ZbWlThDW0qSbI3hinpl0w","Lyte as a Rock","Lyte As A Rock","MC Lyte",1988,260693,27,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:19Z,"alternative r&b,contemporary r&b,east coast hip hop,old school hip hop",0.886,0.546,5,-13.659,0,0.333,0.463,0,0.238,0.528,113.986,4
0EaCWkKFsjRwW1jaCVHw5J,"2ZbWlThDW0qSbI3hinpl0w","10% Dis","Lyte As A Rock","MC Lyte",1988,302000,20,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:20Z,"alternative r&b,contemporary r&b,east coast hip hop,old school hip hop",0.911,0.541,11,-7.902,0,0.32,0.0619,0,0.356,0.571,90.213,4
2ce2ift9TQGKmqB20F6od2,"2ZbWlThDW0qSbI3hinpl0w","Paper Thin","Lyte As A Rock","MC Lyte",1988,314600,30,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:20Z,"alternative r&b,contemporary r&b,east coast hip hop,old school hip hop",0.873,0.751,10,-7.606,0,0.126,0.0766,0.00053,0.422,0.774,104.487,4
3w3bK7w9VOKzol8BAdI4Ou,"2ZbWlThDW0qSbI3hinpl0w","I Cram to Understand U","Lyte As A Rock","MC Lyte",1988,282066,16,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:20Z,"alternative r&b,contemporary r&b,east coast hip hop,old school hip hop",0.801,0.493,10,-9.37,0,0.747,0.0133,0,0.061,0.723,91.282,4
7rxeH2yGlCeDKEkNNTpY29,"40bZG5ihgjqtufTvy8dz2u","Back To The Grill","Return Of The Product","MC Serch",1992,303266,36,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:21Z,"hardcore hip hop,queens hip hop",0.942,0.639,11,-9.5,1,0.252,0.113,0.0000153,0.113,0.561,101.368,4
4y5bAzjHjBXEY0yOuN8JHe,"40bZG5ihgjqtufTvy8dz2u","Hard But True","Return Of The Product","MC Serch",1992,223400,7,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:21Z,"hardcore hip hop,queens hip hop",0.695,0.603,2,-12.109,1,0.278,0.0449,0.0191,0.286,0.406,193.944,4
2s5NICv1rDupk56U4WTEjV,"40bZG5ihgjqtufTvy8dz2u","Return Of The Product","Return Of The Product","MC Serch",1992,306466,9,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:22Z,"hardcore hip hop,queens hip hop",0.587,0.716,1,-9.529,1,0.222,0.0143,0.00129,0.189,0.617,96.608,4
2KoWuYx8g15w7ZFLpivrcA,"40bZG5ihgjqtufTvy8dz2u","Social Narcotics","Return Of The Product","MC Serch",1992,313040,11,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:22Z,"hardcore hip hop,queens hip hop",0.865,0.609,6,-11.493,0,0.257,0.0962,0.000191,0.121,0.78,100.418,4
2k431Ect1b8BW0oTvHEU5R,"4VmEWwd8y9MCLwexFMdpwt,1XkoF8ryArs86LZvFOkbyr","I'll Be There For You/You're All I Need To Get By - Puff Daddy Mix","I'll Be There For You/ You're All I Need To Get By","Method Man,Mary J. Blige",1995-04-25,309773,44,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:22Z,"east coast hip hop,hardcore hip hop,hip hop,dance pop,hip pop,neo soul,r&b,urban contemporary",0.72,0.675,1,-8.575,0,0.0532,0.152,0.0000341,0.328,0.661,95.014,4
4anqYZt4APNlFwQixpbdZR,"4VmEWwd8y9MCLwexFMdpwt,7xTKLpo7UCzXSnlH7fOIoM","Da Rockwilder","Blackout!","Method Man,Redman",1999-01-01,136093,66,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:23Z,"east coast hip hop,hardcore hip hop,hip hop,new jersey rap,wu fam",0.612,0.659,6,-6.995,0,0.406,0.0137,0,0.417,0.392,99.139,4
0oduroQUXgL9mb4JO8XzB9,"2pAWfrd7WFF3XhVt9GooDL","Vomitspit","MM...FOOD","MF DOOM",2004-11-16,168013,60,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:23Z,"east coast hip hop,hip hop,instrumental hip hop,rap",0.602,0.827,10,-5.677,0,0.217,0.147,0,0.393,0.844,92.993,4
5KUNwkaNf8l5A9sXZhiCgI,"2pAWfrd7WFF3XhVt9GooDL","Rapp Snitch Knishes feat. Mr. Fantastik","MM...FOOD","MF DOOM",2004-11-16,172893,75,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:24Z,"east coast hip hop,hip hop,instrumental hip hop,rap",0.728,0.832,7,-6.827,1,0.267,0.327,0,0.504,0.825,95.051,4
4q71zOiiFoDaVQCQcE6jcp,"2pAWfrd7WFF3XhVt9GooDL","Deep Fried Frenz","MM...FOOD","MF DOOM",2004-11-16,299626,58,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:24Z,"east coast hip hop,hip hop,instrumental hip hop,rap",0.647,0.67,6,-7.874,1,0.281,0.0823,0,0.342,0.553,96.28,4
4b82tXj35SycILuILcgBQ6,"2pAWfrd7WFF3XhVt9GooDL","Hoe Cakes","MM...FOOD","MF DOOM",2004-11-16,234146,71,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:24Z,"east coast hip hop,hip hop,instrumental hip hop,rap",0.511,0.613,1,-6.371,1,0.321,0.0987,0,0.144,0.95,92.184,4
33ZXjLCpiINn8eQIDYEPTD,"6O2zJ0tId7g07yzHtX0yap","Shook Ones, Pt. II","The Infamous","Mobb Deep",1995-04-25,325506,75,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:25Z,"east coast hip hop,hardcore hip hop,hip hop,queens hip hop",0.763,0.786,10,-6.472,0,0.229,0.0146,0.0114,0.0817,0.504,93.857,4
42OwDjMVO2WkWRtuffP41s,"0Mz5XE0kb1GBnbLQm2VbcO","Lifetime","TRUE MAGIC","Mos Def",2006-01-01,347146,19,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:25Z,"conscious hip hop,east coast hip hop,hip hop",0.719,0.569,10,-9.915,0,0.0576,0.327,0.0244,0.202,0.548,106.475,4
361fynL86XRuCi6ttJ62ZV,"2dWF6m2ksP9GN75fufFp16","Animal Style","Love & Rockets, Vol. 1: The Transformation","Murs",2016-10-11,287213,5,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:25Z,"abstract hip hop,alternative hip hop",0.466,0.835,4,-5.841,0,0.51,0.591,0,0.397,0.585,164.869,4
4PpuH4mxL0rD35mOWaLoKS,"5wPoxI5si3eJsYYwyXV4Wi,5pKCCKE2ajJHZ9KAiaK11H,2RdwBSPQiwcmiDo9kixcl8","Lemon","NO ONE EVER REALLY DIES","N.E.R.D,Rihanna,Pharrell Williams",2017-12-15,219706,57,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:26Z,"hip hop,virginia hip hop,barbadian pop,pop,urban contemporary,dance pop",0.916,0.727,1,-6.556,1,0.0861,0.00214,0.000145,0.118,0.201,94.997,4
5HBcMAMVgBVUWiLyiK7q4I,"5wPoxI5si3eJsYYwyXV4Wi,2RdwBSPQiwcmiDo9kixcl8","Deep Down Body Thurst","NO ONE EVER REALLY DIES","N.E.R.D,Pharrell Williams",2017-12-15,251293,41,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:26Z,"hip hop,virginia hip hop,dance pop,pop",0.65,0.545,0,-7.314,1,0.0386,0.484,0.0026,0.129,0.25,179.936,4
2svutFGaCycRmYc1mWbfQh,"5wPoxI5si3eJsYYwyXV4Wi,2YZyLoL8N0Wb9xBt1NhZWg,2RdwBSPQiwcmiDo9kixcl8","Don't Don't Do It!","NO ONE EVER REALLY DIES","N.E.R.D,Kendrick Lamar,Pharrell Williams",2017-12-15,257706,43,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:27Z,"hip hop,virginia hip hop,conscious hip hop,rap,west coast rap,dance pop,pop",0.799,0.871,2,-5.784,1,0.138,0.12,0,0.0688,0.811,77.013,4
45SoooPzx1OeXl5YGDgW7l,"5wPoxI5si3eJsYYwyXV4Wi,2RdwBSPQiwcmiDo9kixcl8","ESP","NO ONE EVER REALLY DIES","N.E.R.D,Pharrell Williams",2017-12-15,329333,31,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:27Z,"hip hop,virginia hip hop,dance pop,pop",0.848,0.642,9,-5.491,1,0.0746,0.37,0.00000456,0.339,0.583,120.025,4
5hIg7J1i50XLG7bPKQM6O5,"5wPoxI5si3eJsYYwyXV4Wi,74V3dE1a51skRkdII8y2C6,2RdwBSPQiwcmiDo9kixcl8","Rollinem 7's","NO ONE EVER REALLY DIES","N.E.R.D,André 3000,Pharrell Williams",2017-12-15,309453,38,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:27Z,"hip hop,virginia hip hop,atl hip hop,dirty south rap,southern hip hop,dance pop,pop",0.488,0.684,0,-5.63,1,0.357,0.0962,0.0000183,0.107,0.284,200.038,4
5V5hjuNCgqyS5iaHNSo3ht,"1QE4CsMwFoKl0I8xjtiVwk","DTA (Dreadlock Transit Authority)","One World Sovereignty","Nappy Riddem",2011-10-04,278594,0,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:28Z,"",0.679,0.618,9,-5.354,0,0.14,0.337,0.0000104,0.0821,0.597,144.02,4
2CPturRUlpvirYr7VpkXCV,"20qISvAhX20dpIbOOzGK3q","It Ain't Hard to Tell","Illmatic","Nas",1994-04-19,202106,65,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:28Z,"conscious hip hop,east coast hip hop,gangster rap,hardcore hip hop,hip hop,queens hip hop,rap",0.69,0.729,11,-5.819,0,0.221,0.000017,0.0431,0.152,0.357,91.376,4
2PRsh2LNPxoxC9OnErnelg,"20qISvAhX20dpIbOOzGK3q","Halftime","Illmatic","Nas",1994-04-19,260799,59,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:28Z,"conscious hip hop,east coast hip hop,gangster rap,hardcore hip hop,hip hop,queens hip hop,rap",0.766,0.793,4,-6.638,0,0.166,0.0303,0.00000809,0.173,0.652,91.925,4
4Za5o41uSPxPDrAs66rTVc,"20qISvAhX20dpIbOOzGK3q,781516XewTgtGAnpg6dlmd","Heaven (feat. Jully Black)","God's Son","Nas,Jully Black",2002-12-13,281400,43,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:29Z,"conscious hip hop,east coast hip hop,gangster rap,hardcore hip hop,hip hop,queens hip hop,rap,canadian pop",0.602,0.782,6,-6.47,0,0.249,0.125,0,0.189,0.654,79.862,4
3gY6tiCNsuVi6s8kPV6aQg,"20qISvAhX20dpIbOOzGK3q","Nas Is Like","I Am...","Nas",1999-04-06,237026,64,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:29Z,"conscious hip hop,east coast hip hop,gangster rap,hardcore hip hop,hip hop,queens hip hop,rap",0.634,0.845,11,-5.058,0,0.352,0.00602,0.00000529,0.0598,0.929,94,4
2uHxhsX7GUmnQIrJhqyQhw,"20qISvAhX20dpIbOOzGK3q,63wjoROpeh5f11Qm93UiJ1","Hero - Album Version (Edited)","Untitled","Nas,Keri Hilson",2008-01-01,240093,18,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:30Z,"conscious hip hop,east coast hip hop,gangster rap,hardcore hip hop,hip hop,queens hip hop,rap,dance pop,hip pop,r&b,urban contemporary",0.549,0.912,7,-5.193,1,0.181,0.000993,0.0000025,0.264,0.347,190.046,4
55N3G7C8zbhXBf7hXMDOKw,"4gpi6h8k6EPmWdFKhWeIkW","The Jüg","Years of Obscurity","Nazeem & Spencer Joles",2017-12-14,195200,0,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:30Z,"minnesota hip hop",0.557,0.59,6,-3.24,1,0.286,0.00262,0,0.667,0.572,149.576,4
6hkQ6OQ6nhe7QCckH91aGa,"0EeQBlQJFiAfJeVN2vT9s0,0yq6uHIfFks9yOURUuCITV","Victory Lap (feat. Stacy Barthe)","Victory Lap","Nipsey Hussle,Stacy Barthe",2018-02-16,238333,60,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:31Z,"conscious hip hop,gangster rap,hip hop,pop rap,rap,southern hip hop,trap,pop soul",0.597,0.755,4,-2.209,0,0.052,0.0423,0,0.582,0.0467,89.146,4
5En0gXQk01BaWoT4q2oVbe,"0EeQBlQJFiAfJeVN2vT9s0","Rap Niggas","Victory Lap","Nipsey Hussle",2018-02-16,226186,52,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:31Z,"conscious hip hop,gangster rap,hip hop,pop rap,rap,southern hip hop,trap",0.519,0.821,1,-3.171,1,0.0738,0.000351,0,0.361,0.284,140.971,4
39xWBHPM4E9MwzEy5gbM7p,"0EeQBlQJFiAfJeVN2vT9s0,0A0FS04o6zMoto8OKPsDwY","Last Time That I Checc'd (feat. YG)","Victory Lap","Nipsey Hussle,YG",2018-02-16,225573,61,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:31Z,"conscious hip hop,gangster rap,hip hop,pop rap,rap,southern hip hop,trap,cali rap",0.711,0.746,1,-4.224,1,0.253,0.0289,0,0.371,0.279,96.024,4
0pBcI8Gf1Oe3ziIbE9tBsX,"0EeQBlQJFiAfJeVN2vT9s0,59wfkuBoNyhDMQGCljbUbA","Young Nigga (feat. Puff Daddy)","Victory Lap","Nipsey Hussle,Diddy",2018-02-16,236546,48,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:32Z,"conscious hip hop,gangster rap,hip hop,pop rap,rap,southern hip hop,trap,dance pop,east coast hip hop,hip pop",0.502,0.64,11,-5.674,0,0.357,0.261,0,0.118,0.113,99.804,4
6fIjnWrv46njJHLDAY2JdC,"0EeQBlQJFiAfJeVN2vT9s0,2YZyLoL8N0Wb9xBt1NhZWg","Dedication (feat. Kendrick Lamar)","Victory Lap","Nipsey Hussle,Kendrick Lamar",2018-02-16,245813,54,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:32Z,"conscious hip hop,gangster rap,hip hop,pop rap,rap,southern hip hop,trap,west coast rap",0.512,0.734,8,-5.448,0,0.438,0.431,0,0.226,0.168,93.995,4
7yB6GF5kgPEoeGE4EAWiJU,"0EeQBlQJFiAfJeVN2vT9s0","Blue Laces 2","Victory Lap","Nipsey Hussle",2018-02-16,250920,56,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:33Z,"conscious hip hop,gangster rap,hip hop,pop rap,rap,southern hip hop,trap",0.569,0.836,4,-3.831,0,0.226,0.0276,0,0.479,0.0927,75.701,4
6jMK31iipq9blHCaXpQTIo,"0EeQBlQJFiAfJeVN2vT9s0,6PDLwWvgYNMfBRLqC1h5cJ","Status Symbol 3 (feat. Buddy)","Victory Lap","Nipsey Hussle,Buddy",2018-02-16,305173,46,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:33Z,"conscious hip hop,gangster rap,hip hop,pop rap,rap,southern hip hop,trap,alternative r&b,cali rap,canadian hip hop",0.71,0.815,9,-2.625,1,0.219,0.0303,0,0.115,0.602,140.134,4
3uYbc4W7e2LvAxQ58GsPCL,"0EeQBlQJFiAfJeVN2vT9s0,3nwYsifpwrKmCIpw4i0HDW,34YnXqlweT6LOYwBR17x3r","Succa Proof (feat. Konshens and J. Black)","Victory Lap","Nipsey Hussle,Konshens,J. Black",2018-02-16,201800,43,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:33Z,"conscious hip hop,gangster rap,hip hop,pop rap,rap,southern hip hop,trap,dancehall,traphall",0.382,0.953,2,-2.501,1,0.355,0.0122,0,0.238,0.329,87.532,4
3R9j8urSPiBbapNbyuSYkE,"0EeQBlQJFiAfJeVN2vT9s0","Grinding All My Life","Victory Lap","Nipsey Hussle",2018-02-16,175040,65,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:34Z,"conscious hip hop,gangster rap,hip hop,pop rap,rap,southern hip hop,trap",0.6,0.716,3,-5.554,0,0.384,0.0491,0,0.109,0.246,180.165,4
5avbC3DUWAO8KWCIEQjfiM,"0EeQBlQJFiAfJeVN2vT9s0,1W3FSF1BLpY3hlVIgvenLz","Million While You Young (feat. The-Dream)","Victory Lap","Nipsey Hussle,The-Dream",2018-02-16,264093,45,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:34Z,"conscious hip hop,gangster rap,hip hop,pop rap,rap,southern hip hop,trap,dirty south rap,hip pop,r&b,urban contemporary",0.502,0.696,9,-4.875,0,0.41,0.15,0,0.382,0.282,86.353,4
3Yib1ZUZ1T25Z5TGpbCvZK,"0EeQBlQJFiAfJeVN2vT9s0,5nLYd9ST4Cnwy6NHaCxbj8","Loaded Bases (feat. CeeLo Green)","Victory Lap","Nipsey Hussle,CeeLo Green",2018-02-16,191400,44,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:35Z,"conscious hip hop,gangster rap,hip hop,pop rap,rap,southern hip hop,trap,atl hip hop",0.358,0.835,11,-3.446,1,0.256,0.132,0,0.708,0.439,168.174,4
7sKhrLaPN7O9wb4nrCtvgw,"0EeQBlQJFiAfJeVN2vT9s0,46VWDbmWmzvPBTmkSr25gM","Real Big (feat. Marsha Ambrosius)","Victory Lap","Nipsey Hussle,Marsha Ambrosius",2018-02-16,382779,43,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:35Z,"conscious hip hop,gangster rap,hip hop,pop rap,rap,southern hip hop,trap,british soul,contemporary r&b,hip pop,neo soul,r&b,urban contemporary",0.467,0.569,1,-9.387,0,0.0628,0.00648,0.00000245,0.586,0.0955,84.07,4
5RHl48vC9W0bnabDTt2jJ7,"0EeQBlQJFiAfJeVN2vT9s0","Right Hand 2 God","Victory Lap","Nipsey Hussle",2018-02-16,187757,48,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:35Z,"conscious hip hop,gangster rap,hip hop,pop rap,rap,southern hip hop,trap",0.444,0.802,10,-2.398,0,0.199,0.0394,0,0.504,0.165,97.234,5
6KIKRz9eSTXdNsGUnomdtW,"4EnEZVjo3w1cwcQYePccay","Straight Outta Compton","Straight Outta Compton","N.W.A.",1988-08-08,258687,70,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:36Z,"conscious hip hop,gangster rap,golden age hip hop,hip hop,old school hip hop,rap,west coast rap",0.834,0.878,8,-9.484,1,0.15,0.0461,0,0.334,0.418,102.848,4
6UUP9g13sTjaB5eyj3FBNo,"151BUVKmiB9rHDjIkgbeVE,5XI6qfoZSiEYtmItjfEX1Q","Prove Me Wrong","Trophies","Apollo Brown,O.C.",2012-05-01,237609,25,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:36Z,"alternative hip hop,instrumental hip hop,east coast hip hop",0.513,0.674,1,-7.204,1,0.332,0.148,0.000118,0.13,0.637,87.472,4
25EtWmcUALs9Gtfiv7Bcab,"1G9G7WwrXka3Z1r7aIDjI7","Mighty O","Idlewild","Outkast",2006-08-22,256226,37,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:36Z,"atl hip hop,dirty south rap,hip hop,old school atlanta hip hop,rap,southern hip hop",0.449,0.698,5,-5.733,1,0.276,0.00615,0,0.325,0.516,83.373,4
2oLwDI8tZUOh6SmTMRRfKs,"1G9G7WwrXka3Z1r7aIDjI7","Elevators (Me & You)","ATLiens","Outkast",1996-08-27,265200,56,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:37Z,"atl hip hop,dirty south rap,hip hop,old school atlanta hip hop,rap,southern hip hop",0.772,0.586,10,-10.434,0,0.301,0.0234,0.000722,0.0562,0.643,85.068,4
2q8lHMMso6wx6pb5uwqzOs,"1G9G7WwrXka3Z1r7aIDjI7","Two Dope Boyz (In a Cadillac)","ATLiens","Outkast",1996-08-27,162000,54,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:37Z,"atl hip hop,dirty south rap,hip hop,old school atlanta hip hop,rap,southern hip hop",0.809,0.718,10,-4.398,0,0.289,0.0127,0,0.062,0.493,92.897,4
2vfvGlqCB7oertO5VLE0sz,"1G9G7WwrXka3Z1r7aIDjI7","ATLiens","ATLiens","Outkast",1996-08-27,230693,70,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:37Z,"atl hip hop,dirty south rap,hip hop,old school atlanta hip hop,rap,southern hip hop",0.918,0.734,11,-2.832,0,0.269,0.0296,0.00000801,0.191,0.608,97.044,4
05WdvsIv2e0Zf2cZHhESrS,"3fJ60AcIgLzQkVitEvA7uq,0KTiEBhc3TOr01YM9b7xjo,4AwNnh5SdnB3VGSZ0GPG4H,0z5WRhKy5kkjCcNRLOVZ50","The Basement (feat. Heavy D, Rob-O, Grap & Dida)","Mecca And The Soul Brother","Pete Rock & C.L. Smooth,Grap & Dida,Heavy D,Rob-O",1992-05-26,326160,28,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:38Z,"east coast hip hop,jazz rap,contemporary r&b,new jack swing,r&b,reggae fusion",0.647,0.751,10,-10.782,0,0.368,0.0138,0.00000625,0.068,0.718,173.783,4
21lrMVzxVDmDJ3bvyriGVW,"3fJ60AcIgLzQkVitEvA7uq","It's on You","The Main Ingredient","Pete Rock & C.L. Smooth",1994-01-01,311826,24,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:39Z,"east coast hip hop,jazz rap",0.662,0.58,6,-9.841,1,0.406,0.134,0.000148,0.207,0.584,175.983,4
0tqJBkLof2CRBmZVyEEosi,"3fJ60AcIgLzQkVitEvA7uq","Searching","The Main Ingredient","Pete Rock & C.L. Smooth",1994-01-01,305640,29,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:39Z,"east coast hip hop,jazz rap",0.766,0.515,1,-7.376,1,0.239,0.134,0.0000329,0.0895,0.767,91.074,4
6IcwKMGIozWxe0krTkvJow,"3fJ60AcIgLzQkVitEvA7uq","Act Like You Know","Mecca And The Soul Brother","Pete Rock & C.L. Smooth",1992-05-26,243600,24,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:40Z,"east coast hip hop,jazz rap",0.756,0.748,10,-9.818,0,0.127,0.11,0,0.0734,0.822,101.845,4
7ymkR1F1FmeHjGjQTOaGa4,"4ypEjUTTCcPB0dgjQBQyf5","Black History","PRhyme 2","PRhyme",2018-03-16,220753,15,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:40Z,"alternative hip hop,detroit hip hop",0.386,0.942,11,-2.618,0,0.272,0.269,0,0.13,0.611,150.131,4
64ZRZDAQkKz7WrQF9hFFFd,"4ypEjUTTCcPB0dgjQBQyf5","1 of the Hardest","PRhyme 2","PRhyme",2018-03-16,163376,17,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:41Z,"alternative hip hop,detroit hip hop",0.586,0.885,8,-4.947,1,0.29,0.14,0,0.194,0.923,78.2,4
1aeiZVOOgNf1baQmHxrT5v,"4ypEjUTTCcPB0dgjQBQyf5","Streets at Night","PRhyme 2","PRhyme",2018-03-16,209990,13,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:41Z,"alternative hip hop,detroit hip hop",0.384,0.986,0,-3.521,1,0.39,0.18,0,0.133,0.724,85.189,4
